DwName,VizPic,Link,WeekNumber,RealName
datawoj,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/57b4ea0dadb9366d0e61cdcad4909f1e87ba7977.jpg,https://public.tableau.com/views/MostProfitableCompanies_7/MostProfitableCompanies?:embed=y&:display_count=yes&publish=yes,5,Colin Wojtowycz
othiele,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/74e3b01d2ef401ce7bb3c7ec5bf5347fd5f5776c.jpg,http://2378.de/profit/,5,Olaf Thiele
tgrandjean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b26641d52ffaaa83dfd0f2adb982a2543005e263.jpg,,5,Thomas Grandjean-Thomsen
ncalstrup,,https://public.tableau.com/views/WhattheMostProfitableCompaniesMakeperSecond_8/Dashboard1?:embed=y&:display_count=yes&publish=yes&:toolbar=no,5,Niels Chr. Alstrup
paulmorgan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3251e9a9456b7f9be98ecf406cc51864d61debb9.png,https://data.world/simonbeaumont04,5,Paul Morgan
tableauing,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0143f5d2a2cac6ae6943f6f9afc8de087060b7f4.jpg,https://public.tableau.com/views/WhyissmokingstillathingMakeoverMonday/Whyissmokingstillathing?:embed=y&:display_count=yes,5,Rodrigo Calloni
padmaguddati,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c924000efad68f92dcccab456727dc9bba64bffb.png,https://data.world/charliehtableau,5,Padma Guddati
verakso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ec5b3c14065e9bb074bf6bbc91760b31a18284e7.png,https://data.world/tgrandjean,5,Thomas V. Nielsen
charliehtableau,,https://data.world/padmaguddati,5,Charlie Hutcheson
mahfooj,https://twitter.com/mahfooj01/status/959420483983716352,https://public.tableau.com/views/Howmuchdocompaniesmakepersecond/Howmuchdocompaniesmakepersecond?:embed=y&:display_count=yes&publish=yes,5,Mahfooj Khan
creationofbhanu,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/18f76b6448a783cf0536f91929262302709c2f16.png,https://data.world/makeovermonday,5,Chandra
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/ad454f29ed1a3453589867d9ff86d9e309e0918e.png,http://tabsoft.co/2E8kfrv,5,Sean Miller
marcsoares,https://pbs.twimg.com/media/DVFMA7HX0AEjXiF.jpg:large,https://datastudio.google.com/open/1eBJzw_urtYC81UCbqY5aNszVEhEowajr,5,Marc Soares
ykimura,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/5612c51d82309b158fbc920c7a2ca45650b567fe.jpg,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/MakeOverMonday5ProfitableCompanieswerenotbuiltinaday/1,5,yoshihito kimura
sergey-yasinov,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6dd159ffc9c0328d2028698b7f6c09fa93a3759d.jpg,https://public.tableau.com/profile/sergey8076#!/vizhome/Mostprofitablecompanies_fortune500_v2/Dashboard1?publish=yes,5,Sergey Yasinov
mlahoya,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d5be1f359855b67df5521b41585f85d5e95af07b.jpg,https://public.tableau.com/views/MOMW5-18/Dashboard1?:embed=y&:display_count=yes&publish=yes,5,Marta Lahoya
yagrawal,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/ccfb0d2d78889ca3eb67a87c2c3d8d2ab281a5fe.jpg,http://tabsoft.co/2E2QJQr,5,Yash Agrawal
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/39582bcc51de642a7d72a78bd9c4b282016a6995.jpg,https://public.tableau.com/views/PercentageofBaseballPlayersbyEthnicity19472016/Dashboard1?:embed=y&:display_count=yes&publish=yes,6,LM-7
hhuenteler,https://pbs.twimg.com/media/DVNKryIXcAARJ6V.jpg:large,https://public.tableau.com/views/BlackBaseball/Dashboard1?:embed=y&:display_count=yes,6,Henning Huenteler
charliehtableau,https://pbs.twimg.com/media/DVOAdyqWsAETBOj.jpg:large,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/MMBaseballEthnicity/Dashboard1,6,Charlie Hutcheson
theisice007,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6ab099bea736a25d0c9d5425a6ac5778e9588710.png,https://public.tableau.com/profile/matthew.theis#!/vizhome/BaseballDemographicsbyYear/BaseballDemographics,6,Matthew Theis
ykimura,https://pbs.twimg.com/media/DVXMP49VMAALr-w.jpg:large,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/MakeOverMonday6AfricanAmericanbaseballplayershaveconsisitentlycontributedtowin_/1,6,yoshihito kimura
susanjg1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4f96d767936c83720452d8ff3063c5f02d8b8b08.jpg,https://public.tableau.com/profile/susan.glass5813#!/vizhome/MLBPlayerDemographics/MLBPlayerDemographics?publish=yes,6,Susan Glass
annjackson,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3c869acf97c71e3ee6ad5b910835b9af93ff726f.gif,https://t.co/y1X3mRd9NT,6,Ann Jackson
dladuke,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/ab4a7731a00e8ae783e6a4a54de3bfb34a86f9a9.png,https://public.tableau.com/views/MLBAfricanAmericanRepresentation/AARF?:embed=y&:display_count=yes&publish=yes,6,Dan LaDuke
mjurries2,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9cd3663e12efeee0385ae2774effa928cd3ad4a0.jpg,https://goo.gl/uVfJnD,6,Mark Jurries II
kikegarcia,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a79e727c30c836353248841890c030fd78f364f5.png,,6,Enrique García
jssandom,https://pbs.twimg.com/media/DVOc0VfWsAAkpdA.jpg:large,https://t.co/5dIPUZ3GWx,6,Jack Sandom
surajshah,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bee3d213aad9ba83f82727968cca836f2eff0ad7.jpg,https://public.tableau.com/views/MakeoverMonday2018W06ComparingPlayerImpacttoPlayerShareinMLB/Dashboard?:embed=y&:display_count=yes&publish=yes,6,Suraj Shah
shivani-tamu,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a4d776181ab73773d30473f5578cec7b3496f61d.png,,6,Shivani Sharma
emma-yf,https://pbs.twimg.com/media/DVPbrkMUQAAtwyo.jpg:large,https://bit.ly/2EEnaWw,6,Emma Urli
timmcintosh,https://pbs.twimg.com/media/DVPza02VMAAy9Lr.jpg:large,https://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=e8cc15e4-dfaa-4210-9623-50ebb44d8f59&primaryOrg=1&clientOrg=1,6,Tim McIntosh
ivseow,https://pbs.twimg.com/media/DVQFD0TUMAAd5Dn.jpg:large,https://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=b2375f2d-7186-414c-bbea-cb1a258e6310&primaryOrg=1&clientOrg=1,6,Ivan Seow
adolfohc,https://pbs.twimg.com/media/DVQpPfmU8AAMr-s.jpg:large,https://goo.gl/CNFCdw,6,Adolfo Hdez
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7909ff6d9cb1457cd05bbff04087c36bf7211bdf.jpg,http://www.vizwiz.com/2018/02/mlb-ethnicity.html,6,Andy Kriebel
evamurray,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/96e7afbd1f38538d050a84fe635ffbb407740977.jpg,https://public.tableau.com/views/IntegrationinMajorLeagueBaseballBlackHistoryMonth/IntegrationinMajorLeagueBaseball?:embed=y&:display_count=yes,6,Eva Murray
jamieanalyst,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/524c57ea62a895690e270a5baec03b98d27ae788.jpg,https://public.tableau.com/profile/jamie.smyth2613#!/vizhome/BlackHistoryMonth-MLBParticipation/Dashboard42?publish=yes,6,Jamie Smyth
sarahlovesdata,https://pbs.twimg.com/media/DVROKJZW4AA1Bz1.jpg,https://public.tableau.com/profile/sarah.bartlett#!/vizhome/HowEthincallyDiverseisMajorLeagueBaseball/HowEthnicallyDiverseistheMLB,6,Sarah Bartlett
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/38b66afeb6452ef7a9ed3d0f56a484f28c2888db.jpg,https://public.tableau.com/views/BaseballDemographics/1947to2016,6,Daniel Caroli
erikaloz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0497a1424d545be682e5def4bed5046caaa705d9.PNG,https://public.tableau.com/views/MoM2018W6/BaseballDemo?:embed=y&:display_count=yes&publish=yes,6,Erika Lozada
natasha-k,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fab1eaf2ae04afe2c7f904239c7ad2894ea018fd.jpg,https://public.tableau.com/views/MakeoverMonday2018Wk6-BaseballDemographics1947-2016/BaseballDemographics1947-2016?:embed=y&:display_count=yes,6,Natasha K
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/46dca02a6c8b163921f8c083bb92e9ec68f4a900.png,https://public.tableau.com/profile/tushar.more#!/vizhome/BaseballDemographics_0/ImpactofAfricanAmericanplayersinBaseball,6,Tushar More
markbradbourne,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/78b2943d1da761b95aaa1d0ee27dddaa171e157b.jpg,http://tabsoft.co/2EGeGOM,6,Mark Bradbourne
simonbeaumont04,,https://public.tableau.com/profile/simon.beaumont#!/vizhome/MakeoverMonday-2018Week6BaseballDemographics1947-2016/MakeoverMonday-Week62018BlackHistoryMonthBaseballDemographics1947-2016,6,Simon Beaumont
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/63bdfd5f797b865bf9a7495d012def0e15202971.jpg,https://data.world/theneilrichards,6,Yanning Wang
mathfour,,,6,Bon Crowder
saritarana,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/cc5ea1077af56c299357626b19dd0c39899dd967.png,https://public.tableau.com/profile/sarita7931#!/vizhome/MomW6/Dashboard1?publish=yes,6,sarita rana
rgauna,https://pbs.twimg.com/media/DVSgq6PVoAAAq45.jpg:large,https://public.tableau.com/profile/rgauna#!/vizhome/WhereareAlltheAfricanAmericanBaseballPlayers/AfricanAmericanBaseball,6,Rosario Gauna
mikevizneros,https://pbs.twimg.com/media/DVSjQWDWAAEi8ij.jpg:large,http://tabsoft.co/2BYuYzp,6,Michael Cisneros
ltavernier,https://pbs.twimg.com/media/DVSmrQ9X4AA18i7.jpg:large,https://public.tableau.com/profile/ludovic.tavernier#!/vizhome/MakeOverMonday-BaseballDemographics/BaseballDemographics?publish=yes,6,Ludovic Tavernier
adolfohc,,https://data.world/vizwiz,6,Adolfo Hdez
vizwiz,,https://data.world/adolfohc,6,Andy Kriebel
vizwiz,,https://data.world/natasha-k,6,Andy Kriebel
vizwiz,,https://data.world/annjackson,6,Andy Kriebel
rodyzakovich,,https://data.world/vizwiz,6,Rody Zakovich
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3f6ad9a240111440a57408c9f07a69d3bd36a97f.jpg,https://public.tableau.com/views/MLBEthnicity_0/Dashboard4?:embed=y&:display_count=yes,6,Regis Maria O'Connor
kateb,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/2d7ac2a657396e11a33f8360c80ad676d0fe44a4.png,https://public.tableau.com/views/AfricanAmericansinBaseball/AfricanAmericansinBaseball,6,Kate Brown
pamelagermain,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/368da291d13dc29b6415a982079303af8530bdfc.jpg,https://public.tableau.com/profile/pamela.germain#!/vizhome/MakeoverMonday2018Week6-BaseballDemographics1947-2016/MM2018W6,6,Pamela Germain
mikevizneros,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6891732c3e9b1fa4c53fdca40ea73ee7700e0d38.png,https://data.world/vizwiz,6,Michael Cisneros
rodyzakovich,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/5dccd4ce3c1027a615b90faa79f2713c334b53ad.png,https://public.tableau.com/views/TheMLBDiversityGap/TheMLBDiversityGap?:embed=y&:display_count=yes&publish=yes,6,Rody Zakovich
jdb2313,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/ddc105ba296804528a04a6c8a4314b31626dc8b4.JPG,https://public.tableau.com/views/PercentageofMLBPlayersByEthnicity1946-2016/Dashboard1?:embed=y&:display_count=yes,6,Jamie Brown
chithresh,https://pbs.twimg.com/media/DVQ-s6PVoAUBZ0W.jpg:large,http://olympics.yellowfin.bi/yellowfin/RunReport.i4;jsessionid=64EA5C48A50F005BDB7A3DAD546C4AAA?reportUUID=3ad0f4f1-3892-49da-8b68-29f83bea531c&primaryOrg=1&clientOrg=1,6,Chithresh
jedeastman,https://pbs.twimg.com/media/DVTdupnVwAA86-X.jpg:large,http://bit.ly/je_mm2018week6,6,Jed Eastman
michl,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/ceb241a558a8c434791c4bd4936e37deb4d6bbb0.png,https://data.world/vizwiz,6,Michael
marcsoares,https://pbs.twimg.com/media/DVTmdI7V4AExDQJ.jpg:large,https://datastudio.google.com/open/1S1IlL-duQemkOVMsEIzXFZobuYkQ9kN9,6,Marc Soares
anithavallikunn,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fd3afa43de7bf67838e4e0ee5748c2c9bdbd15fa.jpg,http://tabsoft.co/2BHRSQ3,6,Anitha Vallikunnel
philipdriggs,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fb8d5889d797f50769a3649d33b476abf6664e62.jpg,https://public.tableau.com/profile/philip.riggs#!/vizhome/MakeoverMondayweek06Baseballethnicitychanges1947through2017/Dashboard1,6,Philip Riggs
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8f721cb44e7c14f047dcd1141885769dac23fe43.png,https://data.world/evamurray,6,Peter Empey
tableauing,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d69b73396d75e701a9f8189b38a0b15125769f58.jpg,https://t.co/YeuYtt0CP0,6,Rodrigo Calloni
slavikgl,https://pbs.twimg.com/media/DVVI3I-VQAE5wHh.jpg:large,https://data.world/storywithdata,6,Slavik Glazyrin
ycsong21,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d3ecd3455a45d0a9458efa45776c8f9ed6ec4b00.jpg,https://public.tableau.com/views/diversity_of_the_game_mm2018w6/DiversityoftheGame?:embed=y&:display_count=yes&publish=yes,6,Young Song
takazi24,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/34b3c86a0edfc50d047eb1665554534764e6626c.jpg,https://public.tableau.com/profile/tausif.kazi#!/vizhome/MMWK06-BaseballDemographics/BaseballDemographics1947-2016,6,Tausif
jackhorton,https://pbs.twimg.com/media/DVVs1lPX4AEUm16.jpg:large,https://public.tableau.com/profile/jack4278#!/vizhome/MakeoverMondayWeek6_0/Dashboard1,6,Jack Horton
bigmountain,https://pbs.twimg.com/media/DVV-aFqWkAAVjdT.jpg:large,https://public.tableau.com/views/BaseballDemographics1947-2016_2/Dashboard1?:embed=y&:display_count=yes&publish=yes,6,Arjen Groeneveld
leecarter,https://pbs.twimg.com/media/DVWGI4BXkAAqA5v.jpg:large,https://goo.gl/Zbd4N3,6,Lee Carter
beefislife,https://pbs.twimg.com/media/DVXCiUVWAAAdYAO.jpg:large,https://public.tableau.com/views/MakeoverMonday186-MLBplayersetnicity/MajorLeagueBaseballplayersethnicityovertheyears?:embed=y&:display_count=yes&publish=yes,6,Micha? Mokwi?ski
greyram,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/2a73d067e9cec13c4c7d680fa13529541f2876ae.png,https://public.tableau.com/views/MM2018Wk06_baseball/Dashboard1?:embed=y&:display_count=yes&publish=yes,6,Sean Ramsdale
mahfooj,https://twitter.com/mahfooj01/status/960896584002125824,https://public.tableau.com/views/EthnicDiversityofMLB1947-2016/MLB?:embed=y&:display_count=yes&publish=yes,6,Mahfooj Khan
nurulshi12,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f7b53d208bf3b449c69ded134da3b82c3d3d9bb7.png,https://public.tableau.com/profile/nurul.shi#!/vizhome/MakeoverMonday-2018Week6/MM2018Week6?publish=yes,6,Nurul Shi
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/da59d0dc543acc2d08437b5ec6cd1059dafc9909.png,http://bit.ly/MLBGap,6,Sean Miller
kcmillersean,,https://data.world/philipdriggs,6,Sean Miller
simonbeaumont04,,https://data.world/mikevizneros,6,Simon Beaumont
lydiac,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/37ad733e7a1dda6ceba1398389146d98311f5dde.png,https://public.tableau.com/views/BaseballDemographics_1/Dashboard1?:embed=y&:useGuest=true&:display_count=yes,6,Lydia Chege
sergey-yasinov,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dfd183d5c9e10b3d6e501d7e6406970a7e333c05.jpg,https://public.tableau.com/profile/sergey8076#!/vizhome/MLB_24/Dashboard2?publish=yes,6,Sergey Yasinov
takachat,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a18f160476ef54fa71fee33b58dfe07e14cbe513.jpg,https://public.tableau.com/profile/takaaki.koseki#!/vizhome/MakeoverMonday2018/Week6,6,takachat
waddydbaddy,https://pbs.twimg.com/media/DVYvvtVVoAEFRUi.jpg:large,https://public.tableau.com/profile/soham.wadekar#!/vizhome/MakeoverMonday_Week6/Dashboard2,6,Soham Wadekar
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9c100562a56b06c4bb02427a7cbb8d5ac4991e06.png,https://public.tableau.com/profile/suryatejaa90#!/vizhome/MLBDEMOGRAPHICS/Dashboard1,6,Surya Teja
jenningp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/726a3e86dff8b56e0dff44447b272e862d14a731.png,http://tabsoft.co/2GTxvPa,6,Paula Jennings
doug-stanley,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/86c8785054e3933278bda1423edcc91e0e03daa3.jpg,https://public.tableau.com/profile/doug.stanley#!/vizhome/MLBdiversitygap/MLBdiversitygap,6,Doug Stanley
md9845,https://pbs.twimg.com/media/DVY-9VrV4AAmkyQ.jpg:large,https://goo.gl/UfGhwV,6,Michael DiPalma
vishalsethia,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/da91fd91e2ec7a0477b3cb66f04c3b9e82e4f873.png,https://public.tableau.com/views/BaseballDemographics1947-2016MakeOverMonday/BaseballDemographics1947-2016?:embed=y&:display_count=yes&publish=yes,6,vishal sethia
graphhopper,https://pbs.twimg.com/media/DVZyhUKWkAA-q7_.jpg:large,https://public.tableau.com/profile/g.hopper#!/vizhome/DiversityintheMLB/ATimelineofBaseballFirsts,6,Graph Hopper
joshkushner,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c6f5eddd7c8c9de7d2efd0830c83fc06da995e76.png,https://data.world/evamurray,6,Josh Kushner
edmondneil,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a0d2586e5edd36a582741906f15f5c616c6d14a7.png,https://goo.gl/22ZNfg,6,Edmond Neil
vizwiz,,https://data.world/mikevizneros,6,Andy Kriebel
umarhassan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/61f671fc1c0230d5fefed79fa25c3a8f87ad02ef.png,https://public.tableau.com/profile/umar.hassan#!/vizhome/MM2018-Week4-MinoritiesinMLB/BlackHistoryMonth-MLBEthnicity,6,Umar Hassan
ketan10,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/57928185630e04b34dbb3e03e2fa9642d9fa1b57.png,https://data.world/vizwiz,6,Ketan Deshpande
ycsong21,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d49c2504e15de8d0feed83a08d8ea41c31f49f37.jpg,http://vizdiff.blogspot.com.au/2017/05/radial-ring-chart-revisited.html,6,Young Song
robcrock,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/13fbb1d36812dea9c931a55033cce221cb0e1c34.png,https://data.world/annjackson,6,Robert Crocker
s-miller,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c63eaffed9af91f3f0f922b923dbb7ca3c19bbe6.png,https://datastudio.google.com/open/1O8_rB6IMh1OXpWbUXIovQV_JwcSDmuHu,6,Sian Miller
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e4c6b908fcf1d71e60d1c158ed487062c2a2abc9.jpg,https://public.tableau.com/views/BaseballDiversity-MakeoverMonday/Baseball?:embed=y&:display_count=yes,6,Lindsay Betzendahl
chanjagg,https://pbs.twimg.com/media/DVY630kU0AAVoFR.jpg:large,https://public.tableau.com/profile/chantilly.jaggernauth#!/vizhome/BreakingtheBarriersinBaseball/BreakingtheBarriersinBaseball,6,Chantilly Jagg
theneilrichards,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/5babc67ecb72101ca978e7a00a7e58e3e1939239.png,,6,Neil Richards
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/92a582424e96c3e135943bbc78ad7d4d8cba2be1.jpg,https://app.powerbi.com/view?r=eyJrIjoiNDE3OWI4M2MtMDg0NS00MzM1LTlkMDMtOTA0YTU1ZTgxZjcxIiwidCI6ImUxNzc4MGM2LTczMDgtNDc3YS1iNzY3LWZhNTY5ODI0NWUyYSJ9,6,Regis Maria O'Connor
photisd,,https://twitter.com/PhotisDayiadas/status/961367756816961536,6,Photis Dayiadas
edgarvaldez,https://pbs.twimg.com/media/DVeTtgNVQAAqFSa.jpg:large,https://goo.gl/3vGS3Z,6,Edgar Valdez
joshua-hilbert,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/90644df8cbc3f7d2dd9e676c334bfd5f4de38862.png,https://public.tableau.com/views/MM2018-6BaseballDemographics1947-2016/Dashboard1?:embed=y&:display_count=yes&publish=yes,6,Joshua Hilbert
